AdrID,EGID,Kantonskuerzel,Grundstuecksnummer,Strasse,Nummer,PLZ,Ort,Name,EKoordinate,NKoordinate,Status,Bauperiode,Flaeche,Geschosse,Zivilschutzraum,Heizung,Datum_Heizung
102238821,190165691,SH,1142,Wiideblick,12,8224,Löhningen,,2683390.586,1284106.601,bestehend,2006-2010,109,2,,Wärmepumpe für ein Geb.,2008-06-09
102238888,191139271,SH,990,Untere Burghalde,13,8225,Siblingen,,2681473.797,1285609.918,bestehend,2011-2015,127,2,,Wärmetauscher für ein Geb.,2013-07-15
102238908,1615884,SH,1727,Bahnhofstrasse,8,8260,Stein am Rhein,,2706420.531,1279385.386,bestehend,1971-1980,281,4,,Heizkessel (gene.) für ein Geb.,2001-11-29
102238920,190011163,SH,3572,Birchstrasse,30,8212,Neuhausen am Rheinfall,,2687035.814,1281506.649,bestehend,2001-2005,125,1,,Wärmepumpe für ein Geb.,2003-02-10
102238936,190040046,SH,3031,Hogeracker,4,8236,Büttenhardt,,2691226.665,1290437.757,bestehend,2001-2005,156,2,,Heizkessel (gene.) für ein Geb.,2004-03-23
102238938,190041725,SH,266,Im Buechacker,1,8234,Stetten SH,,2691798.119,1287968.306,bestehend,2001-2005,124,2,,Heizkessel (gene.) für ein Geb.,2004-04-29
102238939,101204819,SH,167,Brüelstrasse,22,8214,Gächlingen,,2679575.489,1284227.506,bestehend,2001-2005,273,2,,Kein Wärmeerzeuger,2018-02-07
102238953,475306,SH,1943,Schöneggstrasse,18,8212,Neuhausen am Rheinfall,,2688451.53,1282448.96,bestehend,1961-1970,129,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
102238964,474041,SH,191,Bodenwiesenweg,5,8232,Merishausen,,2687900.93,1290336.026,bestehend,1971-1980,138,2,,Wärmepumpe für ein Geb.,2001-11-29
102238965,483938,SH,357,Hauptstrasse,32,8215,Hallau,,2676579.103,1283449.112,bestehend,Vor 1919,181,2,1,Ofen,2001-11-29
102238978,482378,SH,871,Schoopacker,33,8225,Siblingen,,2681391.647,1286153.965,bestehend,1981-1985,189,3,,Wärmetauscher für ein Geb.,2018-10-08
102238979,1616215,SH,651,Roggengarbgass,6,8260,Stein am Rhein,,2706690.51,1279833.037,bestehend,Vor 1919,78,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
102238997,2024667,SH,737,Braatistrasse,26,8234,Stetten SH,,2691441.088,1287958.089,bestehend,1991-1995,145,2,,Wärmepumpe für ein Geb.,2001-11-29
102238998,474668,SH,169,Schwanenfelsstrasse,12b,8212,Neuhausen am Rheinfall,,2688718.735,1282602.789,bestehend,1986-1990,241,4,,Heizkessel (gen.) für mehr. Geb.,2001-11-29
102238999,474836,SH,2784,Bohnenbergstrasse,12b,8212,Neuhausen am Rheinfall,,2688359.944,1282686.442,bestehend,1986-1990,57,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
102239000,475570,SH,2089,Birchstrasse,25,8212,Neuhausen am Rheinfall,,2687104.007,1281423.339,bestehend,1981-1985,246,4,,Wärmetauscher für ein Geb.,2001-11-29
102239001,482847,SH,135,Unterdorf,99,8262,Ramsen,,2703023.719,1284868.305,bestehend,Vor 1919,155,2,,Ofen,2001-11-29
102239002,1616558,SH,1576,Hohrainstrasse,25,8260,Stein am Rhein,,2705938.592,1280437.081,bestehend,1971-1980,96,1,,Heizkessel (gene.) für ein Geb.,2001-11-29
102239060,190201859,SH,1263,Niederwiesenstrasse,18a,8214,Gächlingen,,2679184.403,1284184.714,bestehend,2006-2010,76,2,,Wärmepumpe für ein Geb.,2009-08-06
102239107,190758353,SH,1466,Hauptstrasse,83b,8232,Merishausen,Haus 4,2687686.267,1290903.942,bestehend,2011-2015,106,3,,Wärmepumpe für ein Geb.,2011-10-08
102239151,471879,SH,34,Rotackerstrasse,1,8234,Stetten SH,,2691860.311,1288509.978,bestehend,Vor 1919,166,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
102239188,1616094,SH,713,Oberstadt,17,8260,Stein am Rhein,,2706839.336,1279718.631,bestehend,Vor 1919,137,4,,Heizkessel (gene.) für ein Geb.,2001-11-29
102239250,190138120,SH,1131,Rebhaldenweg,13,8224,Löhningen,,2683829.753,1284234.76,bestehend,2006-2010,124,2,,Wärmepumpe für ein Geb.,2007-10-26
102239269,481584,SH,782,Bückli,16,8228,Beggingen,,2682527.577,1291196.428,bestehend,1981-1985,175,2,,Wärmepumpe für ein Geb.,2001-11-29
102239376,190639810,SH,995,Bildsteinweg,4,8239,Dörflingen,,2696343.531,1285020.939,bestehend,2011-2015,96,2,,Wärmetauscher für ein Geb.,2011-04-18
102239439,190174651,SH,375,Blaurockstrasse,12,8260,Stein am Rhein,,2706768.904,1280158.965,bestehend,2006-2010,224,3,,Heizkessel (gene.) für ein Geb.,2008-10-23
102239499,475721,SH,1573,Schützenstrasse,19,8212,Neuhausen am Rheinfall,,2687587.136,1281655.975,bestehend,1919-1945,315,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
102239519,470424,SH,23,Hauptstrasse,54,8224,Löhningen,,2683545.569,1283998.363,bestehend,Vor 1919,137,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
102239520,2717078,SH,283,Wallenrütistrasse,24,8234,Stetten SH,,2691349.432,1287792.432,bestehend,1996-2000,196,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
102239521,474174,SH,301,Staanackerweg,4,8232,Merishausen,,2687723.474,1290089.828,bestehend,1981-1985,153,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
102239522,474953,SH,1349,Buchenstrasse,63,8212,Neuhausen am Rheinfall,,2688495.667,1283364.302,bestehend,1981-1985,74,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
102239523,475113,SH,476,Zelgstrasse,30,8212,Neuhausen am Rheinfall,,2688501.402,1282233.033,bestehend,1919-1945,95,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
102239524,1615941,SH,980,Kaltenbacherstrasse,11,8260,Stein am Rhein,,2706569.172,1279139.259,bestehend,Vor 1919,95,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
102239525,1616205,SH,623,Rathausplatz,8,8260,Stein am Rhein,,2706730.201,1279746.42,bestehend,Vor 1919,263,4,,Heizkessel (gene.) für ein Geb.,2001-11-29
102239526,1616482,SH,284,Hemishoferstrasse,10,8260,Stein am Rhein,,2706491.351,1280045.261,bestehend,Vor 1919,147,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
102239527,484026,SH,2202,Bahnhofstrasse,89,8215,Hallau,,2676547.998,1282855.911,bestehend,Vor 1919,108,3,,Wärmepumpe für ein Geb.,2001-11-29
102239557,190177706,SH,1180,Wiideblick,13,8224,Löhningen,,2683431.427,1284124.993,bestehend,2006-2010,83,2,,Wärmepumpe für ein Geb.,2008-12-05
102239583,190586748,SH,235,Dostentalstrasse,6,8232,Merishausen,,2687838.054,1290090.189,bestehend,2011-2015,83,2,,Wärmepumpe für ein Geb.,2011-01-26
102239666,191331673,SH,744,Industrieplatz,1a,8212,Neuhausen am Rheinfall,Mittelbau Ost,2688551.701,1281588.891,bestehend,Vor 1919,519,,,Kein Wärmeerzeuger,2014-10-16
102239682,474964,SH,1382,Buchenstrasse,74,8212,Neuhausen am Rheinfall,,2688536.75,1283277.744,bestehend,1981-1985,269,3,,Heizkessel kond. für ein Geb.,2021-02-23
102239705,475706,SH,1602,Irchelstrasse,23,8212,Neuhausen am Rheinfall,,2687554.155,1281566.872,bestehend,1919-1945,55,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
102239714,482582,SH,61,Dorfstrasse,36,8261,Hemishofen,,2704341.54,1281678.298,bestehend,Vor 1919,125,1,,Elektro-Zentralheizung ein Geb.,2001-11-29
102239750,190191970,SH,977,Braatle,8,8239,Dörflingen,,2696697.492,1284498.509,bestehend,2006-2010,169,2,,Wärmepumpe für ein Geb.,2009-04-07
102239802,481687,SH,7,Schwarzwaldstrasse,26,8226,Schleitheim,,2677731.825,1289053.707,bestehend,1946-1960,183,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
102239807,474082,SH,102,Taubengasse,8,8232,Merishausen,,2687854.772,1290651.681,bestehend,Vor 1919,174,1,,Wärmepumpe für ein Geb.,2001-11-29
102239808,474466,SH,1089,Echostrasse,13,8212,Neuhausen am Rheinfall,,2688875.346,1282139.843,bestehend,1919-1945,62,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
102240347,191576731,SH,22,Gruebstrasse,2,8239,Dörflingen,,2696312.65,1285250.045,bestehend,Nach 2015,136,2,,Wärmepumpe für ein Geb.,2016-04-29
102240744,191570333,SH,1435,Steigblickstrasse,632,8262,Ramsen,,2702699.355,1284790.108,bestehend,Nach 2015,74,2,,Wärmepumpe für ein Geb.,2016-04-12
102240770,191576412,SH,183,Bergstrasse,3,8215,Hallau,,2676711.04,1283579.937,bestehend,Vor 1919,267,,,Wärmepumpe für ein Geb.,2016-04-28
102240801,191574192,SH,393,Tödistrasse,5n,8212,Neuhausen am Rheinfall,Geräteschopf,2687740,1281860,bestehend,1971-1980,,1,,Kein Wärmeerzeuger,2016-04-19
102240804,191574211,SH,417,Sonnenbergstrasse,22.1,8212,Neuhausen am Rheinfall,Garage,2688179.63,1282548.707,bestehend,1961-1970,23,1,,Kein Wärmeerzeuger,2016-04-19
102240805,191574214,SH,3513,Hauentalstrasse,91a,8200,Schaffhausen,,2688905.761,1285349.074,bestehend,Nach 2015,301,4,,Wärmepumpe für ein Geb.,2016-06-07
102240806,191574215,SH,3513,Hauentalstrasse,91b,8200,Schaffhausen,,2688891.933,1285311.837,bestehend,Nach 2015,300,4,,Wärmepumpe für ein Geb.,2016-06-07
102240807,191574216,SH,3515,Hauentalstrasse,91,8200,Schaffhausen,,2688918.833,1285323.553,bestehend,Nach 2015,300,4,,Wärmepumpe für ein Geb.,2016-06-07
102240808,191574217,SH,3513,Hauentalstrasse,91c,8200,Schaffhausen,,2688878.839,1285337.349,bestehend,Nach 2015,301,4,,Wärmepumpe für ein Geb.,2016-06-07
102240809,191574219,SH,429,Zubastrasse,8.2,8212,Neuhausen am Rheinfall,Garage/Sitzplatz,2688571.647,1282490.728,bestehend,1961-1970,20,1,,Kein Wärmeerzeuger,2016-04-19
102240812,191574338,SH,2172,Rosenbergstrasse,35.1,8212,Neuhausen am Rheinfall,Gartenhaus/Kinderkrippe,2688494.613,1282388.388,bestehend,1919-1945,20,1,,Kein Wärmeerzeuger,2016-04-20
102241084,482726,SH,269,Brunnengasse,158,8262,Ramsen,,2702843.302,1285012.772,bestehend,Vor 1919,176,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
102241164,191576291,SH,667,Schmalzgasse,37,8215,Hallau,,2676275.035,1283151.186,bestehend,Nach 2015,226,2,,Wärmepumpe für ein Geb.,2016-04-28
102241180,191576411,SH,2366,Untere Buckstrasse,14a,8215,Hallau,,2677064.783,1283590.572,bestehend,Nach 2015,172,1,,Wärmepumpe für ein Geb.,2016-04-28
102241218,191574438,SH,756,Industriestrasse,10.1,8212,Neuhausen am Rheinfall,Schopf,2688611,1281700,abgebrochen,1971-1980,,,,Kein Wärmeerzeuger,2016-04-20
102241219,191574451,SH,768,Zentralstrasse,16.1,8212,Neuhausen am Rheinfall,Scheune/Waschhause,2688655.612,1281761.83,bestehend,Vor 1919,211,1,,Kein Wärmeerzeuger,2016-04-20
102241220,191574491,SH,2555,Hofstettenstrasse,6.2,8212,Neuhausen am Rheinfall,Garagen,2687363.936,1281672.595,bestehend,1971-1980,126,1,,Kein Wärmeerzeuger,2016-04-20
102241221,191574492,SH,2555,Hofstettenstrasse,6.1,8212,Neuhausen am Rheinfall,Gargen,2687378,1281678,bestehend,1971-1980,,1,,Kein Wärmeerzeuger,2016-04-20
102241253,191574794,SH,1918,Hegaustrasse,8.1,8212,Neuhausen am Rheinfall,Garage,2688444.517,1282670.156,bestehend,1946-1960,20,1,,Kein Wärmeerzeuger,2016-04-27
102241266,191574914,SH,2094,Töbeliweg,8.1,8212,Neuhausen am Rheinfall,Garage,2687390.27,1281551.3,bestehend,1981-1985,41,,,Kein Wärmeerzeuger,2016-04-21
102241356,191576511,SH,1304,Dickistrasse,8.2,8215,Hallau,Lagerhalle,2677264.074,1282888.945,bestehend,Nach 2015,1223,1,,Wärmepumpe für ein Geb.,2018-06-13
102241624,1616356,SH,1416,Blaurockstrasse,7,8260,Stein am Rhein,,2706796.85,1280101.575,bestehend,1961-1970,81,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
102241673,191562951,SH,12466,Mühlentalstrasse,266,8200,Schaffhausen,,2689556.333,1285886.651,bestehend,2011-2015,267,2,,Heizkessel (gene.) für ein Geb.,2016-03-31
102241733,191574814,SH,1909,Durstgrabenstrasse,1355.1,8212,Neuhausen am Rheinfall,Transformatorenstation,2687675.208,1281500.748,bestehend,1961-1970,42,,,Kein Wärmeerzeuger,2016-04-21
102241734,191574835,SH,1953,Bohnenbergstrasse,29.n,8212,Neuhausen am Rheinfall,,2688398.443,1282880.255,bestehend,1961-1970,15,1,,Kein Wärmeerzeuger,2016-04-21
102241798,482019,SH,1152,Salzbrunnen,116,8226,Schleitheim,,2678230.127,1288337.001,bestehend,1961-1970,126,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
102241963,191574673,SH,1825,Rhenaniastrasse,5.1,8212,Neuhausen am Rheinfall,Trafostation VB,2687993.874,1281987.367,bestehend,1971-1980,127,,,Kein Wärmeerzeuger,2016-04-21
102241975,191574837,SH,1940,Charlottenweg,3.1,8212,Neuhausen am Rheinfall,Garage,2688796.867,1282631.982,bestehend,1961-1970,34,1,,Kein Wärmeerzeuger,2016-04-21
102241978,191574931,SH,998,Rheinstrasse,74.1,8212,Neuhausen am Rheinfall,Garage,2689048.954,1281756.216,bestehend,1961-1970,138,1,,Kein Wärmeerzeuger,2016-04-21
102241980,191574934,SH,1061,Bahnhofstrasse,13.1,8212,Neuhausen am Rheinfall,Garage,2688889.229,1282053.567,bestehend,1946-1960,58,,,Kein Wärmeerzeuger,2016-04-21
102242008,191230730,SH,2061,Lendenbergstrasse,54,8226,Schleitheim,,2677711.507,1289211.56,bestehend,2011-2015,108,2,,Wärmepumpe für ein Geb.,2014-02-28
102242078,191569614,SH,301,Aagewis,20,8228,Beggingen,Produktions- und Lagerhalle,2682819.195,1290919.702,bestehend,2011-2015,1802,1,,Heizkessel (gene.) für ein Geb.,2016-04-12
102242166,191153152,SH,1184,Im Gwerb,2,8224,Löhningen,,2683380.63,1283824.668,bestehend,2011-2015,220,2,,Thermische Solaranlage für ein Geb.,2013-09-03
102242193,191022912,SH,1148,Schmörletblick,2,8224,Löhningen,,2683274.315,1284076.491,bestehend,2011-2015,116,2,,Wärmepumpe für ein Geb.,2012-12-03
102242372,191571851,SH,646,Langwis,4,8219,Trasadingen,,2674831.189,1280003.896,bestehend,Nach 2015,84,1,,Wärmepumpe für ein Geb.,2018-02-26
102242559,2023586,SH,2967,Gigebuck,17,8213,Neunkirch,,2679060.154,1282269.196,bestehend,1991-1995,64,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
102242798,474811,SH,1686,Hegaustrasse,23,8212,Neuhausen am Rheinfall,,2688421.44,1282736.32,bestehend,1946-1960,70,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
102242804,191125140,SH,3358,Glaserweg,12,8213,Neunkirch,,2680260.094,1282554.286,bestehend,2011-2015,97,2,,Wärmepumpe für ein Geb.,2013-06-06
102242805,191138890,SH,703,Langwis,3,8219,Trasadingen,,2674789.876,1280009.674,bestehend,2011-2015,141,3,,Wärmepumpe für ein Geb.,2013-07-12
102242807,191131731,SH,1449,Sonnenstrasse,611,8262,Ramsen,,2703398.04,1285111.121,bestehend,2011-2015,110,2,,Wärmepumpe für ein Geb.,2013-06-27
102243018,475481,SH,576,Industriestrasse,40,8212,Neuhausen am Rheinfall,Kino Central / Rest. Oberhof,2688545.664,1281784.345,bestehend,Vor 1919,412,3,3,Heizkessel (gene.) für ein Geb.,2001-11-29
102243043,470509,SH,54,Herrengasse,22,8224,Löhningen,,2683570.103,1283904.63,bestehend,Vor 1919,89,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
102243270,191574204,SH,415,Sonnenbergstrasse,24.1,8212,Neuhausen am Rheinfall,Garage,2688177.218,1282551.638,bestehend,1961-1970,22,1,,Kein Wärmeerzeuger,2016-04-19
102243271,191574205,SH,818,Rheingoldstrasse,26.1,8212,Neuhausen am Rheinfall,Schopf/Velounterstand Polizei,2688851.516,1281793.754,bestehend,2001-2005,19,,,Kein Wärmeerzeuger,2016-04-19
102243282,191574388,SH,650,Klettgauerstrasse,6.1,8212,Neuhausen am Rheinfall,Holzschopf,2688410,1282033,bestehend,Vor 1919,,1,,Kein Wärmeerzeuger,2016-04-20
102243294,191574460,SH,914,Wagenhauserstrasse,21,8260,Stein am Rhein,Mehrfamilienhaus,2706355.263,1279476.532,bestehend,Nach 2015,311,3,,Wärmepumpe für ein Geb.,2016-04-20
102243295,191574471,SH,717,Industrieplatz,9.1,8212,Neuhausen am Rheinfall,Abstellraum/Backofen,2688547,1281690,abgebrochen,1919-1945,,,,Kein Wärmeerzeuger,2016-04-20
102243309,191574011,SH,1934,Bahnhofstrasse,,8200,Schaffhausen,Überdachung mit Alberto,2689592.322,1283681.287,bestehend,1961-1970,,,,Heizkessel (gene.) für ein Geb.,2016-04-19
102243322,191574175,SH,342,Klettgauerstrasse,86.1,8212,Neuhausen am Rheinfall,Garage,2688073.199,1282640.407,bestehend,1981-1985,21,1,,Kein Wärmeerzeuger,2016-04-19
102243327,191574180,SH,365,Rosenbergstrasse,53.1,8212,Neuhausen am Rheinfall,Garage,2688459.922,1282524.085,bestehend,1971-1980,12,1,,Kein Wärmeerzeuger,2016-04-19
102243330,191574195,SH,400,Rosenbergstrasse,98.2,8212,Neuhausen am Rheinfall,Gartenhalle,2688625.844,1283236.137,bestehend,1981-1985,23,1,,Kein Wärmeerzeuger,2016-04-19
102243331,191574197,SH,400,Rosenbergstrasse,98.3,8212,Neuhausen am Rheinfall,Geräteschopf,2688619.631,1283237.514,bestehend,1971-1980,10,1,,Kein Wärmeerzeuger,2016-04-19
102243334,191574201,SH,414,Sonnenbergstrasse,26.1,8212,Neuhausen am Rheinfall,Garage,2688168.044,1282571.275,bestehend,1961-1970,17,1,,Kein Wärmeerzeuger,2016-04-19
102243336,191574231,SH,433,Schwanenfelsstrasse,4.1,8212,Neuhausen am Rheinfall,Garage,2688613.226,1282552.503,bestehend,1919-1945,16,1,,Kein Wärmeerzeuger,2016-04-19
102243349,191574362,SH,639,Zelgstrasse,19.1,8212,Neuhausen am Rheinfall,Garage,2688425.24,1282136.647,bestehend,1946-1960,26,1,,Kein Wärmeerzeuger,2016-04-20
102243353,191574390,SH,650,Klettgauerstrasse,6.1,8212,Neuhausen am Rheinfall,Garage,2688428,1282004,bestehend,1991-1995,,1,,Kein Wärmeerzeuger,2016-04-20
102243359,191574452,SH,768,Zentralstrasse,16.2,8212,Neuhausen am Rheinfall,Garage,2688673.82,1281778.251,bestehend,Vor 1919,105,1,,Kein Wärmeerzeuger,2016-04-20
102243458,190766990,SH,3317,Hasenbergstrasse,9c,8213,Neunkirch,,2679499.929,1282187.737,bestehend,2011-2015,102,2,,Wärmepumpe für ein Geb.,2014-10-28
102243463,190082357,SH,1085,Chriesiweg,11,8224,Löhningen,,2683841.125,1284163.993,bestehend,2001-2005,72,2,,Wärmepumpe für ein Geb.,2006-01-26
102243468,475489,SH,582,Zentralstrasse,1,8212,Neuhausen am Rheinfall,,2688571.22,1281749.751,bestehend,1946-1960,140,,,Heizkessel (gene.) für ein Geb.,2017-01-03
102243520,481702,SH,1702,Bolstiig,38,8226,Schleitheim,,2678334.413,1289499.706,bestehend,1971-1980,107,2,,Wärmepumpe für ein Geb.,2001-11-29
102243551,190818930,SH,1098,Töpferweg,4,8224,Löhningen,,2683453.534,1284026.733,bestehend,2011-2015,107,2,,Wärmepumpe für ein Geb.,2012-01-05
102243663,191249651,SH,13,Hauptstrasse,47,8261,Hemishofen,,2704454.595,1282059.324,bestehend,2011-2015,81,3,,Wärmepumpe für ein Geb.,2014-04-15
102243689,474312,SH,821,Rheingoldstrasse,32,8212,Neuhausen am Rheinfall,,2688876.613,1281791.063,bestehend,1971-1980,238,5,,Heizkessel (gen.) für mehr. Geb.,2001-11-29
102243749,191574732,SH,2386,Zollstrasse,105,8212,Neuhausen am Rheinfall,Büro/Lager/Werkstatt,2687102.073,1280927.758,bestehend,1996-2000,468,,,Heizkessel (gene.) für ein Geb.,2016-04-21
102244067,191574194,SH,400,Rosenbergstrasse,98.1,8212,Neuhausen am Rheinfall,Garage,2688603.352,1283245.624,bestehend,1971-1980,10,1,,Kein Wärmeerzeuger,2016-04-19
102244073,191574218,SH,429,Zubastrasse,8.1,8212,Neuhausen am Rheinfall,Garage,2688587.332,1282506.823,bestehend,1946-1960,18,1,,Kein Wärmeerzeuger,2016-04-19
102244076,191574334,SH,416,Löwenstein,23.9,8212,Neuhausen am Rheinfall,Oel-+Diesel-Lager Richtung Schulh.,2688711.74,1282981.806,bestehend,1971-1980,9,,,Kein Wärmeerzeuger,2016-04-20
102244078,191574336,SH,375,Rosenbergstrasse,79.1,8212,Neuhausen am Rheinfall,Garagen,2688486.814,1282761.061,bestehend,1946-1960,15,1,,Kein Wärmeerzeuger,2016-04-20
102244083,191574372,SH,626,Rosenbergstrasse,30.1,8212,Neuhausen am Rheinfall,Garage,2688467.226,1282234.427,bestehend,1961-1970,77,1,,Kein Wärmeerzeuger,2016-04-20
102244136,191574811,SH,7531,Friedbergstrasse,66a,8200,Schaffhausen,,2689240.95,1283569.69,bestehend,Nach 2015,331,3,,Heizkessel (gene.) für ein Geb.,2016-04-21
102244137,191574812,SH,7531,Friedbergstrasse,66,8200,Schaffhausen,,2689221.167,1283549.528,bestehend,Nach 2015,269,3,,Heizkessel (gene.) für ein Geb.,2016-04-21
102244138,191574813,SH,7531,Friedbergstrasse,64,8200,Schaffhausen,,2689193.839,1283561.66,bestehend,Nach 2015,298,3,,Heizkessel (gene.) für ein Geb.,2016-04-21
102244206,191571651,SH,684,Oberberg,45e,8222,Beringen,,2686071.526,1283846.527,bestehend,Nach 2015,717,6,,Wärmepumpe für ein Geb.,2016-04-13
102244207,191571651,SH,684,Oberberg,45c,8222,Beringen,,2686071.526,1283846.527,bestehend,Nach 2015,717,6,,Wärmepumpe für ein Geb.,2016-04-13
102244208,191571651,SH,684,Oberberg,45a,8222,Beringen,,2686071.526,1283846.527,bestehend,Nach 2015,717,6,,Wärmepumpe für ein Geb.,2016-04-13
102244209,191571651,SH,684,Oberberg,45d,8222,Beringen,,2686071.526,1283846.527,bestehend,Nach 2015,717,6,,Wärmepumpe für ein Geb.,2016-04-13
102244210,191571651,SH,684,Oberberg,45b,8222,Beringen,,2686071.526,1283846.527,bestehend,Nach 2015,717,6,,Wärmepumpe für ein Geb.,2016-04-13
102244491,191574333,SH,416,Löwenstein,23.1,8212,Neuhausen am Rheinfall,Löwenstein Magazin bei Schulhaus,2688734.308,1283041.372,bestehend,Vor 1919,22,,,Kein Wärmeerzeuger,2016-04-20
102244506,191574495,SH,1243,Engestrasse,74.1,8212,Neuhausen am Rheinfall,Garage,2688089.306,1282574.848,bestehend,1961-1970,16,1,,Kein Wärmeerzeuger,2016-04-20
102244542,191574712,SH,1818,Laufengasse,2.1,8212,Neuhausen am Rheinfall,Toilettengebäude,2688480.14,1281602.685,abgebrochen,1946-1960,,,,Kein Wärmeerzeuger,2016-04-21
102244543,191574736,SH,2386,Zollstrasse,105.2,8212,Neuhausen am Rheinfall,Lagerschuppen,2687141.684,1280911.992,bestehend,1946-1960,712,1,,Kein Wärmeerzeuger,2016-04-21
102244546,191574755,SH,1871,Berbiceweg,22.1,8212,Neuhausen am Rheinfall,Garage,2687907.019,1281724.765,bestehend,1946-1960,100,,,Kein Wärmeerzeuger,2022-05-06
102244550,191574795,SH,1921,Hegaustrasse,14.1,8212,Neuhausen am Rheinfall,Garage,2688449.261,1282698.258,bestehend,1946-1960,20,1,,Kein Wärmeerzeuger,2016-04-21
102244572,191330473,SH,3386,Taufgarten,23,8213,Neunkirch,,2679885.249,1282244.436,bestehend,2011-2015,89,2,,Wärmepumpe für ein Geb.,2014-10-15
102244573,191574493,SH,3546,Zollstrasse,90a,8212,Neuhausen am Rheinfall,Werkstatt,2687285.732,1281437.81,bestehend,1961-1970,404,,,Kein Wärmeerzeuger,2016-04-20
102244574,191574494,SH,2036,Feldeggstrasse,2.1,8212,Neuhausen am Rheinfall,Toilettengebäude,2688538.003,1282427.417,bestehend,1961-1970,120,1,,Kein Wärmeerzeuger,2016-04-20
102244631,191574841,SH,3793,Buchweg,10.1,8212,Neuhausen am Rheinfall,Garagen,2687526.557,1281360.952,bestehend,1961-1970,139,1,,Kein Wärmeerzeuger,2016-04-21
102244796,191575799,SH,6032,Trottenweg,38,8218,Osterfingen,Trotte,2678524.676,1279802.81,bestehend,Vor 1919,432,,,Wärmepumpe für ein Geb.,2016-05-03
102244924,191574753,SH,2425,Zollstrasse,99.1,8212,Neuhausen am Rheinfall,Garage/Transport,2687147.497,1281004.387,bestehend,1971-1980,42,,,Kein Wärmeerzeuger,2016-04-21
102244928,191574757,SH,1820,Durstgrabenstrasse,16.1,8212,Neuhausen am Rheinfall,Garage,2687707.631,1281436.286,bestehend,1971-1980,180,,,Kein Wärmeerzeuger,2016-04-21
102244930,191574792,SH,1917,Hegaustrasse,6.1,8212,Neuhausen am Rheinfall,Garagen,2688440.893,1282648.44,bestehend,1946-1960,20,,,Kein Wärmeerzeuger,2016-04-21
102245033,191574917,SH,2050,Chlaffentalstrasse,18.1,8212,Neuhausen am Rheinfall,Garage,2687052.704,1281216.661,bestehend,1971-1980,27,1,,Kein Wärmeerzeuger,2016-04-21
102245035,191574932,SH,671,Beckenburgstrasse,7a,8212,Neuhausen am Rheinfall,Garagen,2688374.112,1282103.399,bestehend,2011-2015,138,1,,Kein Wärmeerzeuger,2016-04-21
102245036,191574935,SH,1076,Bahnhofstrasse,21.1,8212,Neuhausen am Rheinfall,AGM Bau 1991,2688950.999,1282056.895,bestehend,1991-1995,896,,,Heizkessel (gene.) für ein Geb.,2016-04-21
102245159,191574232,SH,434,Schwanenfelsstrasse,8.1,8212,Neuhausen am Rheinfall,Garage,2688614.411,1282557.015,bestehend,1961-1970,35,1,,Kein Wärmeerzeuger,2016-04-19
102245496,191576832,SH,2072,Lendenbergstiig,10,8226,Schleitheim,,2677759.613,1289238.64,bestehend,Nach 2015,131,2,,Wärmepumpe für ein Geb.,2016-04-29
102245786,191576331,SH,527,Leebenstrasse,13,8215,Hallau,,2676879.87,1283348.355,bestehend,Nach 2015,95,2,,Wärmepumpe für ein Geb.,2016-04-28
102246100,191576352,SH,2073,Lendenbergstrasse,50,8226,Schleitheim,,2677783.698,1289260.282,bestehend,Nach 2015,312,2,,Wärmepumpe für ein Geb.,2016-04-28
102254057,191588527,SH,313,Unterdorf,123,8262,Ramsen,,2702907.147,1284884.612,bestehend,1919-1945,164,2,,Heizkessel (gene.) für ein Geb.,2016-06-21
102261972,191590365,SH,159,Poststrasse,28,8226,Schleitheim,Neubau,2678346.875,1289286.57,bestehend,Nach 2015,257,4,,Wärmepumpe für ein Geb.,2016-06-23
102266962,191587411,SH,11137,Schweizersbildstrasse,77,8200,Schaffhausen,Reitsporthalle,2689787.537,1286677.206,bestehend,2001-2005,2078,,,Heizkessel (gene.) für ein Geb.,2016-06-15
102269890,191589311,SH,12528,Oelbergstieg,12,8200,Schaffhausen,Oelbergstieg,2688473.15,1283572.923,bestehend,2011-2015,60,3,,Wärmepumpe für ein Geb.,2016-06-23
